ObjectId;Department;Title;Artist;ArtistNationality;ObjectDate;ObjectDateBegin;ObjectDateEnd;Medium;Classification;Tags;ImageUrl;Height;Width
435705;European Paintings;The Legend of the Infant Servius Tullius;Bonifacio de' Pitati (Bonifacio Veronese);Italian;;1507;1553;Oil on canvas;Paintings;Infants|Men|Women|Cradles;https://images.metmuseum.org/CRDImages/ep/web-large/Bonifazio.jpg;26.7;102.2
435706;European Paintings;Madonna and Child with Saints;Bonifacio de' Pitati (Bonifacio Veronese);Italian;;1507;1553;Oil on wood;Paintings;Men|Women|Madonna and Child|Saints|Saint John the Baptist|Joseph;https://images.metmuseum.org/CRDImages/ep/web-large/DT11627.jpg;82.6;127.0
435707;European Paintings;Roadside Halt;Richard Parkes Bonington;British;1826;1826;1826;Oil on canvas;Paintings;Horse Riding|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP164827.jpg;46.4;37.8
435713;European Paintings;The Disillusioned Medea;Paulus Bor;Dutch;ca. 1640;1635;1645;Oil on canvas;Paintings;Female Nudes;https://images.metmuseum.org/CRDImages/ep/web-large/DP120565.jpg;155.6;112.4
435714;European Paintings;Curiosity;Gerard ter Borch the Younger;Dutch;ca. 1660–62;1660;1662;Oil on canvas;Paintings;Interiors|Women|Dogs|Writing;https://images.metmuseum.org/CRDImages/ep/web-large/DP145405.jpg;76.2;62.2
435715;European Paintings;Portrait of a Seated Man;Gerard ter Borch the Younger;Dutch;late 1650s or early 1660s;1657;1663;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP136269.jpg;35.9;30.5
435716;European Paintings;The Van Moerkerken Family;Gerard ter Borch the Younger;Dutch;ca. 1653–54;1653;1654;Oil on wood;Paintings;Men|Women|Family|Watches|Boys|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP146463.jpg;41.3;35.6
435717;European Paintings;A Woman Playing the Theorbo-Lute and a Cavalier;Gerard ter Borch the Younger;Dutch;ca. 1658;1653;1663;Oil on wood;Paintings;Men|Women|Music|Lutes;https://images.metmuseum.org/CRDImages/ep/web-large/DP145907.jpg;36.8;32.4
435718;European Paintings;A Young Woman at Her Toilet with a Maid;Gerard ter Borch the Younger;Dutch;ca. 1650–51;1650;1651;Oil on wood;Paintings;Bedrooms|Women|Servants;https://images.metmuseum.org/CRDImages/ep/web-large/DP145397.jpg;47.6;34.6
435719;European Paintings;Portrait of a Woman;Joseph Bordes;French;1808;1808;1808;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/258494.jpg;10.5;7.9
435720;European Paintings;Portrait of a Woman;Joseph Bordes;French;1812;1812;1812;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/259952.jpg;10.2;7.9
435721;European Paintings;Portrait of a Man;Joseph Bordes;French;ca. 1810;1805;1815;Ivory set into card;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.83.R.jpg;18.1;14.9
435722;European Paintings;Portrait of a Man in Armor with Two Pages;Paris Bordon;Italian;;1520;1571;Oil on canvas;Paintings;Armor|Boys|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17629-001.jpg;116.8;157.5
435723;European Paintings;Barnyard Scene;Anthonie van Borssom;Dutch;ca. 1650–55;1650;1655;Oil on canvas;Paintings;Women|Cows|Sheep;https://images.metmuseum.org/CRDImages/ep/web-large/DP143172.jpg;50.8;68.6
435724;European Paintings;The Adoration of the Magi;Hieronymus Bosch;Netherlandish;ca. 1475;1470;1480;Oil and gold on oak;Paintings;Adoration of the Magi|Cows|Dogs|Angels|Jesus|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DP372687.jpg;71.1;56.5
435725;European Paintings;Christ's Descent into Hell;Hieronymus Bosch; ;;1550;1560;Oil on wood;Paintings;Hell|Owls|Fire|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DP-1207-001.jpg;53.3;116.8
435726;European Paintings;Count Alexander Ivanovich Sollogoub (1788–1844);Domenico Bossi;Italian;1810;1810;1810;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/209773.jpg;6.0;4.8
435727;European Paintings;The Departure of Saints Paula and Eustochium for the Holy Land;Giuseppe Bottani;Italian;;1737;1785;Oil on canvas;Paintings;Women|Saints|Men|Boats|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DP-22845-001.jpg;98.4;57.2
435728;European Paintings;The Last Communion of Saint Jerome;Botticelli (Alessandro di Mariano Filipepi);Italian;early 1490s;1490;1493;Tempera and gold on wood;Paintings;Saint Jerome|Monks|Crucifixion;https://images.metmuseum.org/CRDImages/ep/web-large/DP-24049-001.jpg;34.3;25.4
435729;European Paintings;Three Miracles of Saint Zenobius;Botticelli (Alessandro di Mariano Filipepi);Italian;ca. 1500;1495;1505;Tempera on wood;Paintings;Men|Horses|Saint Zenobius;https://images.metmuseum.org/CRDImages/ep/web-large/DP-18875-001.jpg;67.3;150.5
435730;European Paintings;Madonna and Child with Two Angels;Botticelli;Italian;;1464;1510;Tempera on wood;Paintings;Madonna and Child|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/EP256.jpg;99.7;71.1
435731;European Paintings;The Coronation of the Virgin;Botticelli;Italian;;1475;1499;Tempera on canvas, transferred from wood;Paintings;Men|Saints|Saint Francis|Saint John the Baptist|Coronation of the Virgin|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DT350031.jpg;100.3;153.0
435733;European Paintings;Madonna and Child Enthroned with Saints and Angels;Francesco Botticini (Francesco di Giovanni);Italian;1493–95;1493;1495;Tempera on wood;Paintings;Madonna and Child|Saints|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DT7233.jpg;280.7;175.3
435734;European Paintings;Saint Sebastian;Francesco Botticini (Francesco di Giovanni);Italian;;1466;1497;Tempera and oil on wood;Paintings;Men|Saint Sebastian|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/ep48.78.bw.R.jpg;144.1;66.7
435735;European Paintings;Portrait of a Woman;Etienne Bouchardy;French;1838;1838;1838;Ivory;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/259961.jpg;12.4;10.5
435736;European Paintings;Portrait of a Woman;Etienne Bouchardy;French;1832;1832;1832;Ivory laid on card;Miniatures;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/60100.jpg;8.3;6.7
435737;European Paintings;Imaginary Landscape with the Palatine Hill from Campo Vaccino;François Boucher;French;1734;1734;1734;Oil on canvas;Paintings;Buildings|Men|Cows|Landscapes|Shepherds|Rome;https://images.metmuseum.org/CRDImages/ep/web-large/DP-409-001.jpg;63.5;81.0
435738;European Paintings;The Interrupted Sleep;François Boucher;French;1750;1750;1750;Oil on canvas;Paintings;Men|Women|Dogs|Sheep|Sleeping;https://images.metmuseum.org/CRDImages/ep/web-large/DP-414-001.jpg;81.9;75.2
435739;European Paintings;The Toilette of Venus;François Boucher;French;1751;1751;1751;Oil on canvas;Paintings;Female Nudes|Venus;https://images.metmuseum.org/CRDImages/ep/web-large/DP-411-01.jpg;108.3;85.1
435740;European Paintings;Allegory of Autumn;François Boucher;French;1753;1753;1753;Oil on canvas;Paintings;Apples|Grapes|Putti|Allegory;https://images.metmuseum.org/CRDImages/ep/web-large/DP259112.jpg;113.7;161.9
435741;European Paintings;Allegory of Lyric Poetry;François Boucher;French;1753;1753;1753;Oil on canvas;Paintings;Musical Instruments|Doves|Putti|Writing;https://images.metmuseum.org/CRDImages/ep/web-large/DP259113.jpg;114.9;159.4
435742;European Paintings;Angelica and Medoro;François Boucher;French;1763;1763;1763;Oil on canvas;Paintings;Female Nudes|Putti;https://images.metmuseum.org/CRDImages/ep/web-large/DP339914.jpg;66.7;56.2
435743;European Paintings;The Dispatch of the Messenger;François Boucher;French;1765;1765;1765;Oil on canvas;Paintings;Doves|Men|Dogs|Sheep|Shepherds;https://images.metmuseum.org/CRDImages/ep/web-large/DP337751.jpg;32.1;26.7
435744;European Paintings;Virgin and Child with the Young Saint John the Baptist and Angels;François Boucher;French;1765;1765;1765;Oil on canvas;Paintings;Madonna and Child|Saint John the Baptist|Angels;https://images.metmuseum.org/CRDImages/ep/web-large/DP123935.jpg;41.0;34.6
435745;European Paintings;Shepherd's Idyll;François Boucher;French;1768;1768;1768;Oil on canvas;Paintings;Children|Men|Women|Cows|Shepherds;https://images.metmuseum.org/CRDImages/ep/web-large/DP259114.jpg;240.0;237.5
435746;European Paintings;Washerwomen;François Boucher;French;1768;1768;1768;Oil on canvas;Paintings;Bridges|Children|Women|Dogs|Working;https://images.metmuseum.org/CRDImages/ep/web-large/DP259119.jpg;241.3;236.2
435747;European Paintings;Jupiter, in the Guise of Diana, and Callisto;François Boucher;French;1763;1763;1763;Oil on canvas;Paintings;Diana|Jupiter|Putti;https://images.metmuseum.org/CRDImages/ep/web-large/DP339911.jpg;64.8;54.9
435748;European Paintings;Study for a Monument to a Princely Figure;François Boucher;French;;1723;1770;Oil on paper, mounted on board;Pastels & Oil Sketches on Paper;Sculpture|Men|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP312851.jpg;38.1;32.1
435749;European Paintings;On the Beach at Trouville;Eugène Boudin;French;1863;1863;1863;Oil on wood;Paintings;Men|Women|Horses|Beaches|Carriages|Leisure|Dogs;https://images.metmuseum.org/CRDImages/ep/web-large/DT1032.jpg;25.4;45.7
435750;European Paintings;Beaulieu: The Bay of Fourmis;Eugène Boudin;French;1892;1892;1892;Oil on canvas;Paintings;Seas|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP-17451-001.jpg;54.9;90.2
435751;European Paintings;Village by a River;Eugène Boudin;French;probably 1867;1867;1867;"Oil on wood";Paintings;Villages|Rivers|Landscapes;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23422-001.jpg;35.6;58.4
435752;European Paintings;Young Mother Gazing at Her Child;William Bouguereau;French;1871;1871;1871;Oil on canvas;Paintings;Children|Mothers|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP-16481-001.jpg;142.2;102.9
435753;European Paintings;The Proposal;William Bouguereau;French;1872;1872;1872;Oil on canvas;Paintings;Men|Women|Cats|Spinning Wheel;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23423-001.jpg;163.5;111.8
435754;European Paintings;Breton Brother and Sister;William Bouguereau;French;1871;1871;1871;Oil on canvas;Paintings;Boys|Girls|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DT2566.jpg;129.2;89.2
435755;European Paintings;The Baptism of Christ;Sébastien Bourdon;French;ca. 1650;1645;1655;Oil on canvas;Paintings;Baptism of Christ|Angels|Saint John the Baptist;https://images.metmuseum.org/CRDImages/ep/web-large/DT10696.jpg;151.8;118.1
435756;European Paintings;A Classical Landscape;Sébastien Bourdon;French;probably 1660s;1660;1669;Oil on canvas;Paintings;Horses|Landscapes|Human Figures;https://images.metmuseum.org/CRDImages/ep/web-large/DP123839.jpg;69.9;92.1
435757;European Paintings;Portrait of a Young Boy;Sébastien Bourdon;French;;1636;1671;Oil on canvas;Paintings;Boys|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep49.7.39.bw.R.jpg;59.1;50.2
435758;European Paintings;A Woman Playing a Harp;Joseph Marie Bouton;French(?);;1788;1823;Ivory;Miniatures;Portraits|Women|Harps|Musicians;https://images.metmuseum.org/CRDImages/ep/web-large/DP327724.jpg;8.9;8.9
435759;European Paintings;Head of Saint John the Baptist on a Charger;Aelbert Bouts;Netherlandish;ca. 1500;1495;1505;Oil on poplar;Paintings;Heads|Saint John the Baptist;https://images.metmuseum.org/CRDImages/ep/web-large/DP345354.jpg;28.3;28.3
435760;European Paintings;The Man of Sorrows;Aelbert Bouts; ;ca. 1525;1520;1530;Oil on oak;Paintings;Sadness|Christ;https://images.metmuseum.org/CRDImages/ep/web-large/DP375525.jpg;44.5;28.6
435761;European Paintings;Portrait of a Man;Dieric Bouts;Netherlandish;ca. 1470;1465;1475;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14975-001.jpg;30.5;21.6
435762;European Paintings;Virgin and Child;Dieric Bouts;Netherlandish;ca. 1455–60;1455;1460;Oil on wood;Paintings;Madonna and Child;https://images.metmuseum.org/CRDImages/ep/web-large/DP-20589-001.jpg;21.6;16.5
435763;European Paintings;"The Mourning Virgin; The Man of Sorrows";Dieric Bouts;;;1520;1530;Oil on oak;Paintings;Sadness|Christ|Virgin Mary;https://images.metmuseum.org/CRDImages/ep/web-large/DT241954.jpg;40.6;31.8
435764;European Paintings;Virgin and Child;Hans Traut;German;;1495;1505;Oil, gold, and silver on linden;Paintings;Madonna and Child;https://images.metmuseum.org/CRDImages/ep/web-large/DP164802.jpg;39.7;30.8
435765;European Paintings;Virgin and Child;Dieric Bouts;Netherlandish;1475–99;1475;1499;Oil on wood;Paintings;Madonna and Child;https://images.metmuseum.org/CRDImages/ep/web-large/DT7240.jpg;29.2;21.0
435766;European Paintings;Virgin and Child;Dieric Bouts;Netherlandish;1475–99;1475;1499;Oil on wood;Paintings;Madonna and Child|Nursing;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23268-001.jpg;29.2;21.0
435767;European Paintings;Portrait of a Man;Joseph Boze;French;probably ca. 1790;1785;1795;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/57123.jpg;4.8;3.8
435768;European Paintings;Madonna and Child;Bramantino (Bartolomeo Suardi);Italian;before 1508;1507;1507;Tempera on wood;Paintings;Madonna and Child|Apples;https://images.metmuseum.org/CRDImages/ep/web-large/DT5282.jpg;34.3;28.6
435769;European Paintings;The Judgment of Solomon;Leonaert Bramer;Dutch;1640s;1640;1649;Oil on wood;Paintings;Kings|Infants|Women|Solomon;https://images.metmuseum.org/CRDImages/ep/web-large/DP145897.jpg;79.1;102.9
435770;European Paintings;The Preaching of John the Baptist;Bartholomeus Breenbergh;Dutch;1634;1634;1634;Oil on wood;Paintings;Men|Women|Landscapes|Saint John the Baptist|Crowd;https://images.metmuseum.org/CRDImages/ep/web-large/DP145412.jpg;54.6;75.2
435771;European Paintings;The Spinner;Quirijn van Brekelenkam;Dutch;1653;1653;1653;Oil on wood;Paintings;Interiors|Men|Women|Working;https://images.metmuseum.org/CRDImages/ep/web-large/DP143193.jpg;48.3;64.1
435772;European Paintings;Sentimental Conversation;Quirijn van Brekelenkam;Dutch;early 1660s;1660;1663;Oil on wood;Paintings;Men|Women|Musical Instruments|Interiors|Pitchers;https://images.metmuseum.org/CRDImages/ep/web-large/DP145925.jpg;41.3;35.2
435773;European Paintings;The Weeders;Jules Breton;French;1868;1868;1868;Oil on canvas;Paintings;Women|Farms|Working;https://images.metmuseum.org/CRDImages/ep/web-large/DT2155.jpg;71.4;127.6
435774;European Paintings;A Peasant Girl Knitting;Jules Breton;French;ca. 1870;1865;1875;Oil on canvas;Paintings;Girls|Working|Needlework;https://images.metmuseum.org/CRDImages/ep/web-large/DP-23347-001.jpg;57.5;47.0
435775;European Paintings;Kynance;John Brett;British;1888;1888;1888;Oil on canvas;Paintings;Beaches;https://images.metmuseum.org/CRDImages/ep/web-large/DP169651.jpg;17.8;35.9
435776;European Paintings;Joseph Interpreting the Dreams of Pharaoh;Jörg Breu the Younger;German;ca. 1534–47;1534;1547;Distemper on linen;Paintings;Men|Dogs|Crowd;https://images.metmuseum.org/CRDImages/ep/web-large/DP164851.jpg;171.8;145.4
435778;European Paintings;Sir John Shurley of Isfield (1565–1632);British Painter;British;;1588;1588;Oil on wood;Paintings;Armor|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP170287.jpg;90.8;74.6
435779;European Paintings;Portrait of a Woman;British Painter;British;ca. 1600;1595;1605;Oil on wood;Paintings;Elizabeth I|Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP167132.jpg;113.0;88.3
435781;European Paintings;Portrait of a Man;British Painter;British;;1685;1695;Oil on copper;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/28871.jpg;6.0;5.1
435782;European Paintings;Portrait of a Man;British Painter;British;;1685;1695;Oil on copper;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/175523.jpg;8.3;6.7
435784;European Paintings;Portrait of a Man;British Painter;British;;1735;1745;Vellum laid on card;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/175439.jpg;3.5;2.9
435785;European Paintings;Portrait of a Man;British Painter;British;;1745;1755;Enamel;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/175440.jpg;4.8;3.8
435787;European Paintings;Portrait of a Man;British Painter;British;;1765;1775;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/89182.jpg;3.5;3.2
435788;European Paintings;A Man with the Initials RH;British Painter;British;;1775;1785;Card;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/ep95.14.96.R.jpg;5.1;3.5
435791;European Paintings;Portrait of a Man;British Painter;British;;1795;1805;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/175407.jpg;7.6;6.0
435792;European Paintings;Portrait of an Officer;British Painter;British;;1815;1825;Ivory;Miniatures;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/175493.jpg;8.3;6.3
435793;European Paintings;Tottenham Church;British Painter; ;;1825;1835;Oil on canvas;Paintings;;https://images.metmuseum.org/CRDImages/ep/web-large/DP167130.jpg;52.1;46.0
435797;European Paintings;Eye Miniature;British Painter;British;;1800;1829;Ivory;Miniatures;Eyes;https://images.metmuseum.org/CRDImages/ep/web-large/158040.jpg;1.3;2.2
435798;European Paintings;Eye Miniature;British Painter;British;;1800;1829;Ivory;Miniatures;Eyes;https://images.metmuseum.org/CRDImages/ep/web-large/158041.jpg;0.6;1.3
435799;European Paintings;Eye Miniature;British Painter;British;;1800;1829;Ivory;Miniatures;Eyes;https://images.metmuseum.org/CRDImages/ep/web-large/158042.jpg;1.3;2.5
435800;European Paintings;Eye Miniature;British Painter;British;;1800;1829;Ivory;Miniatures;Eyes;https://images.metmuseum.org/CRDImages/ep/web-large/257496.jpg;0.6;0.6
435801;European Paintings;Eye Miniature;British Painter;British;;1800;1829;Ivory;Miniatures;Eyes;https://images.metmuseum.org/CRDImages/ep/web-large/158046.jpg;1.9;1.3
435802;European Paintings;Portrait of a Young Man;Bronzino (Agnolo di Cosimo di Mariano);Italian;1530s;1530;1539;Oil on wood;Paintings;Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP-14286-011.jpg;95.6;74.9
435803;European Paintings;Cosimo I de' Medici (1519–1574);Bronzino;Italian;;1523;1572;Oil on wood;Paintings;Armor|Men|Portraits;https://images.metmuseum.org/CRDImages/ep/web-large/DP104985.jpg;95.9;70.5
435804;European Paintings;Katharina Merian;Hans Brosamer;German;;1536;1552;Oil, gold, and white metal on linden;Paintings;Portraits|Women;https://images.metmuseum.org/CRDImages/ep/web-large/DP164865.jpg;46.4;33.3
435805;European Paintings;A Peasant with a Bird;Adriaen Brouwer;Flemish;;1626;1638;Oil on wood;Paintings;Birds|Men|Pitchers;https://images.metmuseum.org/CRDImages/ep/web-large/ep32.100.3.bw.R.jpg;20.3;15.9
